"","lon","lat"
"746",147.30112,-37.92976
"747",143.56139,-38.39975
"748",144.54986,-37.41262
"749",145.14602,-37.42798
"750",144.18679,-37.51446
"751",145.60324,-37.57577
"752",146.60994,-38.65951
"753",145.87872,-37.48047
"754",145.87076,-38.59613
"756",145.08098,-38.28487
"757",143.5825,-38.82996
"758",143.56866,-38.82936
"759",143.56224,-38.84302
"760",146.31225,-39.0186
"761",145.25612,-37.65046
"762",143.21025,-37.27055
"763",143.20792,-37.26789
"765",146.95096,-37.44882
"766",144.19669,-38.3896
"767",146.65262,-37.1743
"768",145.99466,-37.35262
"769",149.56499,-37.59131
"770",148.50171,-37.54384
"771",147.84807,-36.58945
"772",148.76133,-37.32034
"773",148.81435,-37.31954
"774",149.15656,-37.44808
"775",149.1019,-37.55451
"776",146.40154,-37.86824
"777",146.3576,-37.82114
"778",145.4926,-37.83938
"779",145.41003,-37.768
"780",145.48802,-37.56174
"781",146.32113,-38.32655
"782",144.11184,-37.31622
"783",144.09393,-37.28334
"784",147.71235,-37.62245
"785",144.11102,-37.30809
"786",144.04247,-37.70177
"787",147.16132,-36.95475
"788",144.26718,-37.38839
"789",144.26579,-37.39557
"790",141.67357,-37.99675
"791",141.18984,-38.05029
"792",141.17744,-38.05007
"793",145.56923,-38.34676
"794",148.32202,-37.28983
"795",143.19905,-37.2524
"796",143.20624,-37.24904
"797",146.12067,-37.44808
"799",148.78169,-37.71284
"800",145.62341,-38.31935
"801",144.1167,-37.3017
"802",146.07929,-36.8663
"803",145.48098,-37.9804
"805",147.30438,-38.2417
"806",148.05693,-37.7252
"807",144.1489,-38.3343
"808",144.0497,-38.433
"809",144.0073,-38.4804
"810",144.1329,-38.3508
"811",144.0092,-38.4847
"812",144.35634,-37.4565
"813",145.19167,-38.3284
"814",146.10375,-37.8513
"815",145.79773,-37.8416
"816",146.11237,-37.8141
"817",146.06618,-37.7992
"818",146.22379,-37.6708
"819",146.37072,-37.6538
"820",144.17101,-37.4943
"821",147.28732,-37.8863
"822",145.82453,-37.8127
"823",145.78609,-37.45601
"824",149.37265,-37.37606
"825",149.0725,-37.20487
"826",148.37081,-37.63899
"827",149.05257,-37.42914
"828",148.75497,-37.15195
"829",147.21059,-37.67474
"830",147.58332,-37.62302
"831",148.68939,-37.20451
"832",148.7593,-37.35317
"834",145.741583,-37.901791
"835",143.569197,-38.826728
"836",141.557983,-38.000884
"837",141.161809,-38.04361
"838",141.046617,-38.033762
"839",145.421543,-37.472362
"840",147.277157,-38.255037
"841",144.3088,-37.296
"842",146.515675,-38.035649
"843",145.555392,-37.563699
"844",145.721146,-37.793771
"845",145.820673,-37.509874
"846",146.132741,-37.679458
"847",145.70505,-37.68382
"848",146.02636,-37.729551
"849",146.067106,-37.820263
"850",145.81205,-37.407037
"851",145.543094,-37.437448
"852",144.4016,-37.4695
"853",149.221244,-37.622264
"854",148.759467,-37.592339
"855",149.575389,-37.544684
"856",148.337921,-37.497936
"857",149.511646,-37.504777
"858",147.333096,-37.939403
"859",147.284984,-37.884532
"860",146.819063,-38.188813
"861",144.0905,-37.2776
"862",146.120887,-38.247882
"863",145.365989,-37.579871
"864",146.453145,-37.605009
"865",146.223958,-37.905798
"866",145.44392,-37.505168
"867",144.590732,-37.360019
"868",145.393283,-37.910814
"869",145.39696,-37.803337
"870",145.371796,-37.911532
"871",144.12788,-38.33478
"872",145.43525,-38.02519
"873",145.19375,-37.134
"874",147.32084,-36.14758
"875",145.87417,-37.48223
"876",146.88405,-38.30322
"877",144.52229,-37.39222
"878",145.43103,-37.52584
"880",146.81059,-38.40676
"881",146.55714,-38.6476
"882",144.67174,-37.41688
"883",143.32154,-37.3324
"884",143.48896,-38.82298
"885",145.38673,-37.74335
"886",145.24623,-37.4926
"887",142.60517,-37.29472
"888",142.34699,-37.24116
"889",142.3118,-37.35692
"890",145.76124,-37.67668
"891",144.11693,-37.30102
"892",144.31337,-37.35972
"893",144.31584,-37.29039
"894",142.46651,-37.47408
"895",146.48733,-38.60677
"896",146.45747,-38.60663
"897",145.87938,-37.51202
"898",145.84621,-36.79421
"899",146.63009,-37.17513
"900",146.83324,-36.99891
"901",148.71684,-37.64545
"902",148.74023,-37.62799
"903",148.73816,-37.58746
"904",148.79591,-37.39824
"905",147.97711,-36.71647
"906",147.91026,-36.64939
"907",148.44313,-37.49951
"908",148.76577,-37.26891
"909",149.09636,-37.35634
"910",148.76217,-37.45282
"911",146.29003,-37.87663
"912",146.34542,-37.91391
"913",147.28064,-37.93162
"914",145.16742,-37.52385
"915",146.61471,-37.53924
"916",146.69958,-37.26277
"917",146.53315,-38.44744
"918",147.48746,-37.36761
"919",146.57932,-37.99339
"921",149.30537,-37.5453
"922",148.20966,-37.75269
"923",148.41904,-37.7801
"924",146.00169,-38.09445
"925",143.51455,-38.4359
"926",146.42757,-37.14278
"927",141.6738,-38.22411
"928",141.15684,-38.03674
"929",145.33475,-37.58704
"930",141.40652,-38.05664
"931",143.74527,-37.68124
"932",145.84326,-37.5396
"933",146.13921,-37.47311
"934",148.61828,-37.80016
"935",148.75835,-37.7563
"937",145.9676,-37.3486
"938",145.8248,-37.8364
"939",144.0938,-37.284
"940",144.1008,-37.303
"941",145.56659,-38.3894
"942",146.33768,-38.0763
"943",148.91442,-37.246
"944",146.35744,-38.0541
"947",145.35103,-37.6544
"948",145.33811,-37.6337
"949",145.35165,-37.6431
"950",147.11666,-36.7318
"951",144.23444,-37.3484
"952",145.30052,-37.956
"953",145.30776,-37.9381
"954",145.73265,-37.8063
"955",145.60286,-37.529
"956",146.10392,-37.807
"957",146.13901,-37.8081
"958",146.11123,-37.8273
"959",144.1122,-37.3065
"960",144.1871,-37.4491
"961",147.28936,-37.8901
"962",144.0943,-38.443
"963",144.3455,-37.46
"964",146.16187,-37.7292
"965",146.25487,-37.8641
"966",146.26892,-37.8705
"967",145.8593,-37.8506
"968",146.20292,-37.51208
"969",149.05355,-37.42966
"970",149.56271,-37.47944
"971",148.5936,-37.10818
"972",149.02253,-37.35367
"973",149.11886,-37.55208
"974",149.54907,-37.48075
"975",148.54757,-37.60286
"976",148.71363,-37.35022
"977",147.34803,-36.12842
"978",148.79461,-37.3867
"979",148.59128,-37.21685
"980",145.927463,-37.82468
"981",145.880019,-37.803266
"982",145.878849,-37.803254
"983",145.910154,-37.489138
"984",146.231368,-37.727786
"985",145.742471,-37.901088
"986",145.285837,-37.70184
"987",141.573046,-38.013276
"988",141.6148,-38.031488
"989",143.931695,-38.559331
"990",146.428889,-37.153889
"991",145.414733,-38.218391
"992",144.3735,-37.4592
"993",144.3845,-37.4772
"994",146.465297,-38.399201
"995",145.763463,-37.567063
"996",145.797203,-37.579867
"997",145.760736,-37.605889
"998",144.535623,-37.451847
"999",148.715633,-37.738012
"1000",149.058495,-37.481771
"1001",149.522376,-37.408775
"1002",147.304,-37.901762
"1003",148.064319,-37.861617
"1004",144.3848,-37.47
"1005",144.0844,-37.2781
"1006",144.0751,-37.3012
"1007",145.425016,-37.465802
"1008",145.329366,-37.8416
"1009",146.30726,-38.22102
"1010",146.30478,-37.51619
"1011",146.53206,-38.08334
"1012",147.31083,-36.1476
"1013",146.76677,-38.49681
"1014",145.67953,-37.74429
"1015",147.32306,-36.14757
"1016",143.62948,-38.60366
"1017",146.79977,-38.17603
"1018",146.5859,-38.6414
"1019",145.15613,-37.47681
"1020",145.47515,-37.5823
"1021",143.70432,-38.6398
"1022",145.6534,-37.68271
"1023",145.30981,-37.63232
"1024",146.42415,-37.14727
"1025",147.24307,-36.87528
"1026",143.24031,-37.21951
"1027",144.12854,-38.4339
"1028",145.79338,-36.8036
"1029",146.07436,-37.66513
"1030",148.85728,-37.50454
"1031",147.90242,-36.745
"1032",148.72373,-37.30468
"1033",148.81391,-37.30152
"1034",148.80339,-37.33323
"1035",149.1405,-37.24109
"1036",148.79896,-37.43154
"1037",147.55764,-36.77596
"1038",146.499,-37.4081
"1039",146.33252,-37.9562
"1040",146.29774,-37.90372
"1041",145.33444,-37.84807
"1042",145.33305,-37.60651
"1044",145.00929,-38.39812
"1045",146.62821,-37.55731
"1046",146.77503,-38.42292
"1047",146.51501,-38.07516
